"id","title","overview","backdrop_path","popularity","poster_path","runtime","release_date","vote_average","vote_count","createdAt","updatedAt"
8204,"The Spiderwick Chronicles","Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.","/mA8AQ9xVs3cniRqL8DnGlHFoFya.jpg",26.887,"/uN7MUMaCXfa8DbMMp61A8iXEcEG.jpg","95","2008-02-14",6.622,2369,"2023-06-21 14:52:54.116-04","2023-06-21 14:52:54.116-04"
7278,"Meet the Spartans","The heroic Leonidas, armed with nothing but leather underwear and a cape, leads a ragtag group of 13 Spartans to defend their homeland against the invading Persians (whose ranks include Ghost Rider, Rocky Balboa, the Transformers, and a hunchbacked Paris Hilton). No one is safe when the Spartans take on the biggest icons in pop culture!","/8D3dBwSoPSGWRusbTYS8oR1tAu9.jpg",26.875,"/DWQOjAPvM8Kk1Qp3Xq0zae0Z6w.jpg","84","2008-01-24",4.026,1485,"2023-06-21 14:47:30.89-04","2023-06-21 14:47:30.89-04"
11978,"Men of Honor","Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.","/laNHiehbOHYM3y9FVFfqmLuX8X5.jpg",26.854,"/wNUAnXV1mzOOfvnVBIYsalkk078.jpg","129","2000-09-13",7.445,1998,"2023-06-21 15:10:56.689-04","2023-06-21 15:10:56.689-04"
9397,"Evolution","A comedy that follows the chaos that ensues when a meteor hits the Earth carrying alien life forms that give new meaning to the term ""survival of the fittest."" David Duchovny, Orlando Jones, Seann William Scott, and Julianne Moore are the only people standing between the aliens and world domination... which could be bad news for the Earth.","/uQVXQ7VI0jbLDo5QwGGyLQUd1so.jpg",26.831,"/dwIrP544LxJtXToLpzkEa08pIMm.jpg","101","2001-06-08",6.048,1973,"2023-06-21 14:42:22.615-04","2023-06-21 14:42:22.615-04"
652837,"Josee, the Tiger and the Fish","With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook.","/i1GT0e6Crg6UezT3ibXnMS3pBAd.jpg",26.794,"/xAbSLi61npWyVs5M0yxin3dKcGO.jpg","98","2020-12-25",8.4,342,"2023-06-21 15:10:15.541-04","2023-06-21 15:10:15.541-04"
658,"Goldfinger","Special agent 007 comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.","/lh65Y0sUQcRh5UVVgnTOfMUbN2c.jpg",26.791,"/6fTzum7gSpLWww26WvWjETNqfD9.jpg","110","1964-09-20",7.351,3171,"2023-06-21 14:56:22.487-04","2023-06-21 14:56:22.487-04"
86834,"Noah","A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.","/5z75Q6nqgwgYfpMB9fVHQcw9gMz.jpg",26.781,"/vVLkHabnF5lVpCpqyhZBI5iCYMA.jpg","138","2014-03-07",5.649,5754,"2023-06-21 14:39:51.672-04","2023-06-21 14:39:51.672-04"
949977,"X-Deal 2","In an island, a young couple, Emily and Peter, offers a sex swap with fellow guest Olivia, a hot lesbian. What starts as a mutually-beneficial deal turns rough and tumble when Peter demands more than what he bargained for.","/Aonu1gc194UVVmag8krCqfeBrM6.jpg",26.779,"/qYy3wEFzbhiqX3SUF27Bvo1ptLn.jpg","110","2022-03-25",7.3,7,"2023-06-21 14:41:43.811-04","2023-06-21 14:41:43.811-04"
1068141,"Mighty Morphin Power Rangers: Once & Always","After tragedy strikes, an unlikely young hero takes her rightful place among the Power Rangers to face off against the team's oldest archnemesis.","/vcNXzOfACCXZA7vb8SNde0LUC9o.jpg",26.77,"/vc87upO8vcAGj9OmgH3AIz6ikKB.jpg","59","2023-04-19",6.624,185,"2023-06-21 15:01:43.374-04","2023-06-21 15:01:43.374-04"
456740,"Hellboy","Hellboy comes to England, where he must defeat Nimue, Merlin's consort and the Blood Queen. But their battle will bring about the end of the world, a fate he desperately tries to turn away.","/5BkSkNtfrnTuKOtTaZhl8avn4wU.jpg",26.748,"/bk8LyaMqUtaQ9hUShuvFznQYQKR.jpg","121","2019-04-10",5.545,3044,"2023-06-21 14:56:54.988-04","2023-06-21 14:56:54.988-04"
509967,"6 Underground","After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.","/eFw5YSorHidsajLTayo1noueIxI.jpg",26.743,"/lnWkyG3LLgbbrIEeyl5mK5VRFe4.jpg","128","2019-12-13",6.342,4250,"2023-06-21 14:49:19.899-04","2023-06-21 14:49:19.899-04"
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny","A story of lost love, young love, a legendary sword and one last opportunity at redemption.","/k6fkif9weBS3uINEaPiq78cbmPO.jpg",26.734,"/te3aeAyhkfqgpa5BSTq3oNxGqQD.jpg","103","2016-02-18",6.1,576,"2023-06-21 15:13:37.146-04","2023-06-21 15:13:37.146-04"
418827,"Sister's Younger Husband","A sexy brother-in-law approached her? And he’s a younger man?  Mi-yeon, who was adopted into her family when she was little, is living with her older sister, Si-yeon and Si-yeon’s husband. Mi-yeon’s desire towards her brother-in-law grows more and more every night when she gets to watch the affectionate interaction between her older sister and the brother-in-law. One day, Mi-yeon seduces her brother-in-law and the two end up crossing the line when they should not have. As the situation goes on, Mi-yeon finds out her older sister is also having affairs outside the marriage. Mi-yeon tries to clear up the relationship with her brother-in-law out of guilty feeling. However, she hears something shocking from the brother-in-law.","/y1l5USSvZtPryV8E62KEnFvytQP.jpg",26.721,"/cj2DPcWKDfd57cqVeFA40rZgbE6.jpg","75","2016-10-11",5.6,9,"2023-06-21 15:01:03.087-04","2023-06-21 15:01:03.087-04"
11237,"Anacondas: The Hunt for the Blood Orchid","The blood orchid - a rare flower that could hold the secret of eternal life and be worth a fortune to the company that finds it first. Led by a pharmaceutical research team, a scientific expedition sets out to go and explore deep into the jungles of Borneo to locate and bring back samples of the legendary plant. Battling through rainstorms to make their way upriver, the group encounters poisonous insects and a ferocious crocodile, only to discover they're being stalked by an even greater danger: a gathering of giant anacondas. Heat-sensing, fifty-foot-long flesh eaters that will go after anyone that crosses in their path.","/k1XtfdHiBfdkf0p3olGIljGpA0w.jpg",26.653,"/gTlVy3wUApAanIAPdx3yz0YOROD.jpg","94","2004-08-25",5.423,834,"2023-06-21 14:47:58.815-04","2023-06-21 14:47:58.815-04"
242512,"Ouija","A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.","/fsuA3wUYixjLeE97CyyPGdPoQF3.jpg",26.643,"/gwjHlGjK2xXKpjd65BWyAMwzTWC.jpg","89","2014-10-24",5.16,2480,"2023-06-21 14:59:59.918-04","2023-06-21 14:59:59.918-04"
729791,"Musume Bugyo On-na Ro Hisho","A woman calling herself Princess Oryu enters the woman's prison. She is Kasumi, the daughter of the famous magistrate, Ooka Echizen, who slowly after hearing each of the prisoner's stories begins to realize the mystery that lies behind what it could be a big conspiracy.","/pAEBusvtIgzQ5eTgV54PgN0a3qp.jpg",26.636,"/5rUqxpyE3YbnBK721euV0IkbNq3.jpg","78","1995-03-24",2.5,2,"2023-06-21 15:00:22.035-04","2023-06-21 15:00:22.035-04"
351523,"Purpose of Reunion","Dongchul, who is managing a small bar, is always enthusiastic about his school reunions. One day, Yujin, who has never showed up to a reunion, shows up at his bar. Her baby face and vitality make her unlike other married women and all the men fall for her, especially Dongchul. They start a relationship but it abruptly flames out due to the sudden arrival of Dongchul’s wife. As they get to know each other's secrets, will their love be allowed to grow?","/1Vw0R4QvYMD3UmJIoBzbtKo59bk.jpg",26.59,"/AjlwGaT6tDs2fBIgFaepYiDhL6A.jpg","100","2015-08-06",4.857,14,"2023-06-21 14:42:32.479-04","2023-06-21 14:42:32.479-04"
198189,"Ogni volta che te ne vai","Orpheus was a child with a dream: to become a singer of smooth. Twenty years later, his dream becomes more complicated: to become a smooth singer with Pamela. And while she, free and elusive, continues to come and go in her life, music and dreams mark the rhythm of this bizarre love story.","/xXkEligLzi7U5TRwqyVV3DrExVu.jpg",1.4,"/xNDkWw9BACdl6ezhAgsfgk8MAQD.jpg","93","2004-04-23",5.063,8,"2023-06-21 14:44:58.315-04","2023-06-21 14:44:58.315-04"
514207,"Invasion","Two years after the fall of the alien ship, the life of a young woman from Moscow has been changed forever. Her growing powers are now at the focus of both human and celestial investigation: an alien force takes an interest in her, and will stop short of nothing, including an invasion. Can love and compassion save humanity, when faced with a much greater and more demanding test this time?","/sizHX5VbwlBihaathTQHVGk1jdi.jpg",26.578,"/dqKqzcdhtJwOhjqe89RTURqILtl.jpg","129","2020-01-01",6.931,701,"2023-06-21 15:11:38.703-04","2023-06-21 15:11:38.703-04"
340102,"The New Mutants","Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.","/eCIvqa3QVCx6H09bdeOS8Al2Sqy.jpg",26.546,"/wI95esQmT9F8eC1wchoRm2ua2HX.jpg","94","2020-08-26",6.169,3035,"2023-06-21 14:43:29.548-04","2023-06-21 14:43:29.548-04"
1075536,"Suki","A lady stripper and a gigolo promised each other that their work can't break them apart. But when lust and temptation come into the picture, they begin to question their vow.","/1lat0QYutfuLxvLg7prCWHSxYZt.jpg",26.54,"/6z8VVFdWX8nbvRIJkZVDlOUOJWc.jpg","0","2023-02-24",3,2,"2023-06-21 14:59:57.829-04","2023-06-21 14:59:57.829-04"
29161,"Phenomena","A young girl, with an amazing ability to communicate with insects, is transferred to an exclusive Swiss boarding school, where her unusual capability might help solve a string of murders.","/hcLJi6WEZWskxsY3EVh4V0hXKjE.jpg",26.529,"/dhk14s8ogQkbf6re3HLKV2UBHjx.jpg","116","1985-01-25",6.786,705,"2023-06-21 15:07:04.212-04","2023-06-21 15:07:04.212-04"
762968,"Do Revenge","A dethroned queen bee at a posh private high school strikes a secret deal with an unassuming new student to enact revenge on one another’s enemies.","/djNoBEjH9J6aCZSl0snB4fhOPxs.jpg",26.502,"/akIjKJDHcVN4bzifcEarKVPNpoa.jpg","118","2022-09-14",6.397,652,"2023-06-21 14:49:29.207-04","2023-06-21 14:49:29.207-04"
938,"For a Few Dollars More","Two bounty hunters are in pursuit of ""El Indio,"" one of the most wanted fugitives in the western territories, and his gang.","/hs6OPto38fF589ScpGhl7uSU4MI.jpg",26.489,"/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg","132","1965-12-18",8.021,3465,"2023-06-21 15:04:22.41-04","2023-06-21 15:04:22.41-04"
227719,"Project Almanac","A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.","/9WO1YGgDrKamuEmurOfrqZhZYrc.jpg",26.487,"/1PeICmYcwEr2qrXROKCclGsdGXh.jpg","106","2015-01-28",6.696,2322,"2023-06-21 14:50:03.259-04","2023-06-21 14:50:03.259-04"
645710,"The Voyeurs","When Pippa and Thomas move into their dream apartment, they notice that their windows look directly into the apartment opposite – inviting them to witness the volatile relationship of the attractive couple across the street. But what starts as a simple curiosity turns into full-blown obsession with increasingly dangerous consequences.","/3rwszCm4XyBtIWSjbUbgNwJOidu.jpg",26.462,"/8Y4XOIWhpOvSOEn8XrxbkH9yAXO.jpg","117","2021-08-25",6.7,650,"2023-06-21 14:39:52.829-04","2023-06-21 14:39:52.829-04"
10865,"Atlantis: The Lost Empire","The world's most highly qualified crew of archaeologists and explorers is led by historian Milo Thatch as they board the incredible 1,000-foot submarine Ulysses and head deep into the mysteries of the sea. The underwater expedition takes an unexpected turn when the team's mission must switch from exploring Atlantis to protecting it.","/fYr0fqT9NImOuaN1QgnDHgGh4Ci.jpg",26.458,"/8fUEFPUTF7kBMuKPiSQHxPvd8EZ.jpg","95","2001-06-02",6.976,4248,"2023-06-21 14:46:43.001-04","2023-06-21 14:46:43.001-04"
518068,"Along with the Gods: The Last 49 Days","As the deceased soul Ja-hong and his three afterlife guardians prepare for their remaining trials for reincarnation, the guardians soon come face to face with the truth of their tragic time on Earth 1,000 years earlier.","/ul4WiN9EJxsMokdg7z4Y6iisvHS.jpg",26.454,"/9BnqBHFGDv3WlCPB2qQwzAWdy7y.jpg","141","2018-08-01",8.197,494,"2023-06-21 15:08:43.9-04","2023-06-21 15:08:43.9-04"
144069,"The Corruption","Anna, a beautiful lawyer's wife, feels abandoned by her husband and grows closer to their maid, Angela. The maid convinces Anna to try increasingly daring erotic games.","/dY1rTQGBzJk3n8sDxe5LUzGfwju.jpg",26.447,"/3naneLZCp3LT3vH9o8l6K8dfw6h.jpg","82","1986-04-17",5,23,"2023-06-21 14:58:56.99-04","2023-06-21 14:58:56.99-04"
109451,"Cloudy with a Chance of Meatballs 2","After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.","/vWriOBVlgW0XWdgbOiijhyLW7B8.jpg",26.444,"/tT2DN1tWk1zpCxqvaaNY8yP8Awn.jpg","95","2013-09-26",6.439,2831,"2023-06-21 14:41:35.431-04","2023-06-21 14:41:35.431-04"
431693,"Spies in Disguise","Super spy Lance Sterling and scientist Walter Beckett are almost exact opposites. Lance is smooth, suave and debonair. Walter is… not. But what Walter lacks in social skills he makes up for in smarts and invention, creating the awesome gadgets Lance uses on his epic missions. But when events take an unexpected turn, Walter and Lance suddenly have to rely on each other in a whole new way.","/uG1v9Hk1XKICd6IJChRR20mBh8i.jpg",26.443,"/30YacPAcxpNemhhwX0PVUl9pVA3.jpg","102","2019-12-04",7.655,2500,"2023-06-21 14:44:31.632-04","2023-06-21 14:44:31.632-04"
27576,"Salt","As a CIA officer, Evelyn Salt swore an oath to duty, honor and country. Her loyalty will be tested when a defector accuses her of being a Russian spy. Salt goes on the run, using all her skills and years of experience as a covert operative to elude capture. Salt's efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: ""Who is Salt?""","/75S1XsekIPF7c99g5cby0DeorPz.jpg",26.442,"/ppXyhOe8UCEOrBRSYqE3SkHwrcR.jpg","100","2010-07-21",6.395,5020,"2023-06-21 14:48:35.395-04","2023-06-21 14:48:35.395-04"
1040263,"Don't Leave","Semih's girlfriend suddenly breaks up with him. In search of answers about their relationship, he must soon confront what he had long ignored.","/faRXxBVMadTD9hnUXgtlKiFgcJB.jpg",26.441,"/9TN5ucb5t2CElp1i3LiHZXPSrgG.jpg","107","2022-11-11",5.7,23,"2023-06-21 14:57:52.442-04","2023-06-21 14:57:52.442-04"
127838,"Sad Vacation","Kenji Shiraishi is involved in the trafficking of illegal immigrants from China to Japan. One such case leaves an immigrant child to be an orphan. Instead of selling him along with others that arrived, Kenji flees with the boy to look after him and make an attempt at everyday life. The people after the boy, unexpected encounters with long-lost family members, and his vengeful nature are standing in the way of his future.","/nwkrFpWmhXLUnh8UDXIeG1R6qZG.jpg",1.925,"/bqpueFITvE4hPEyuP4THvpNWkOM.jpg","136","2007-09-08",6.8,9,"2023-06-21 15:09:59.63-04","2023-06-21 15:09:59.63-04"
412092,"Mom's Friend 2","An art student named Gwang-ho gets dumped by his girlfriend because she was only his source of comfort, and that he's a Mama's boy and a premature ejaculator. He tries to avoid seeing her by going to a different academy and that's when his mother introduces him to her friend Soo-yeon, a sophisticated and intelligent looking woman. Gwang-ho falls for her.  Gwang-ho's mother suddenly leaves for Australia because his father is sick and Gwang-ho gets to stay in Soo-yeon's house for a few days. Looking at her, he thinks of all the things he would like to do with her and Soo-yeon's niece Ha-kyeong stimulates him to do something about his feelings.","/dhaHfxS7AVNG53xdHOfJO5hRQbW.jpg",26.44,"/mLlke4cd9R65FYqtMVUZ3h3Z2z9.jpg","92","2016-09-01",4.25,6,"2023-06-21 15:01:03.536-04","2023-06-21 15:01:03.536-04"
516486,"Greyhound","A first-time captain leads a convoy of allied ships carrying thousands of soldiers across the treacherous waters of the “Black Pit” to the front lines of WW2. With no air cover protection for 5 days, the captain and his convoy must battle the surrounding enemy Nazi U-boats in order to give the allies a chance to win the war.","/xXBnM6uSTk6qqCf0SRZKXcga9Ba.jpg",26.425,"/kjMbDciooTbJPofVXgAoFjfX8Of.jpg","91","2020-07-10",7.417,2477,"2023-06-21 15:08:29.292-04","2023-06-21 15:08:29.292-04"
